,Unnamed: 0,place_name,place_pic,place_rating,place_review_count,place_link,country,state,city,open_time,about,address,how_to,nearby_restaurant,nearby_attractions,review_Excellent,review_Very_good,review_Average,review_Poor,review_Terrible,start_time,end_time
2695,2695, Springfield Cardinals,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/a4/0a/d0/dsc-1321-largejpg.jpg?w=500&h=400&s=1,4.5,494,https://www.tripadvisor.ca/Attraction_Review-g44926-d3632152-Reviews-Springfield_Cardinals-Springfield_Missouri.html,United States,Missouri (MO),Springfield,,,"955 E Trafficway St, Springfield, MO 65802-3671",,"Steak 'n Shake,Rama Thai Cafe,Dugout Bar & Grill & Sports & Music","Hammons Field,Route 66 Springfield Visitor Center,Jordan Valley Park",399,74,15,4,2,-1,-1
2696,2696, Monon Trail,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/e0/4c/25/crossing-the-white-river.jpg?w=500&h=-1&s=1,4.5,353,https://www.tripadvisor.ca/Attraction_Review-g36990-d2190027-Reviews-Monon_Trail-Carmel_Hamilton_County_Indiana.html,United States,Indiana (IN),Hamilton County,,,See all,,"Mimi Blue Meatballs,Livery,Mesh","Centerpoint Brewing,Benjamin Harrison Presidential Site,Indiana War Memorial",263,73,9,3,5,-1,-1
2697,2697, Cattus Island County Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/e0/3e/61/img-20180423-085317421.jpg?w=500&h=400&s=1,4.5,179,https://www.tripadvisor.ca/Attraction_Review-g46870-d2283350-Reviews-Cattus_Island_County_Park-Toms_River_New_Jersey.html,United States,New Jersey (NJ),Jersey Shore,,,"1170 Cattus Island Blvd, Toms River, NJ 08753-3909",,"Tardi's Ristorante Italiano,Baladina Mediterranean Restaurant,Mrs. Walker's Ice Cream Parlor","Ocean County Library,Casino Pier & Breakwater Beach Waterpark,The Robert J. Novins Planetarium",124,44,10,1,0,-1,-1
2698,2698, Clay Center,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/2e/f2/56/clay-center-for-the-arts.jpg?w=500&h=400&s=1,4.5,196,https://www.tripadvisor.ca/Attraction_Review-g58947-d1568884-Reviews-Clay_Center-Charleston_West_Virginia.html,United States,West Virginia (WV),Charleston,10:00 AM - 5:00 PM,"Opened in the summer of 2003, the Clay Center strives to present a variety of arts and sciences all under one roof. The Avampato Discovery Museum is two floors of fascinating interactive science exhibits, while the ElectricSky™ Theater features planetarium shows. In addition there are a large performance hall and a small black-box theater, an art museum, a fun museum shop, and a cafe. There's something interesting scheduled virtually every night here!","1 Clay Square, Charleston, WV 25301-2424",,"Pies & Pints,Ellen's Homemade Ice Cream,First Watch","West Virginia Symphony Orchestra,Avampato Discovery Museum,St. John's Episcopal Church",122,41,18,9,6,10,17
2699,2699, Gettysburg National Military Park Museum  Visitor Center,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/ac/11/24/your-gettysburg-visit.jpg?w=500&h=400&s=1,5.0,"5,779",https://www.tripadvisor.ca/Attraction_Review-g60798-d1856920-Reviews-Gettysburg_National_Military_Park_Museum_Visitor_Center-Gettysburg_Pennsylvania.html,United States,Pennsylvania (PA),Gettysburg,8:00 AM - 5:00 PM,"""A New Birth of Freedom,"" narrated by Morgan Freeman, orients you to the battle; then see the sights and hear the sounds of the battle in the historic Cyclorama Painting Experience. Finally, tour the museum, packed with original artifacts and interactive exhibits. Tickets and shuttle bus to Eisenhower National Historic Site and seasonal programs at Spangler Farm Civil War Field Hospital from Visitor Center. Trip Advisor Certificate of Excellence, USA Today Top 10 Places to Visit, AAA Gem. Purchase tickets prior to your arrival online and reserve a Battlefield Guide (licensed through the National Park Service) through the Gettysburg Foundation, non-profit partner to the National Park Service at Gettysburg. Admission fee for Cyclorama, Film and Museum. Entry to Visitor Center, Museum Bookstore and Refreshment Saloon is free.","1195 Baltimore Pike, Gettysburg, PA 17325-7034",,"Refreshment Saloon,Appalachian Brewing Company - Gettysburg Battlefield,Gettysburg Eddie's","Gettysburg National Military Park,State of Pennsylvania Monument,Gettysburg National Cemetery",4770,767,165,37,41,8,17
2700,2700, Tony Knowles Coastal Trail,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/35/14/69/mother-and-calf-on-the.jpg?w=500&h=400&s=1,4.5,"1,881",https://www.tripadvisor.ca/Attraction_Review-g60880-d144676-Reviews-Tony_Knowles_Coastal_Trail-Anchorage_Alaska.html,United States,Alaska (AK),Anchorage,,Popular biking trail along the coast.,,,"Wild Scoops,49th State Brewing - Anchorage,Haute Quarter Grill","Alaska Public Land Information Centers,Arctic Valley Ski Area,Sevigny Studio",1279,465,116,17,5,-1,-1
2701,2701, Harrahs Atlantic City Casino,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/00/11/28/17/view-1.jpg?w=500&h=-1&s=1,3.5,"2,035",https://www.tripadvisor.ca/Attraction_Review-g29750-d269145-Reviews-Harrah_s_Atlantic_City_Casino-Atlantic_City_New_Jersey.html,United States,New Jersey (NJ),Jersey Shore,,"Grand and popular casino features slot machines like ""The Price is Right"" and ""Game of Life,"" along with progressive jackpots and Keno.","777 Harrahs Blvd, Atlantic City, NJ 08401-1911",,"Vic & Anthony's Steakhouse,McCormick & Schmick's Seafood & Steaks,Chart House","pool after dark,Golden Nugget Casino,Borgata Casino",688,644,344,159,200,-1,-1
2702,2702, Detroit Zoo,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/00/4a/d6/detroit-zoo.jpg?w=500&h=400&s=1,4.5,"1,350",https://www.tripadvisor.ca/Attraction_Review-g42660-d207629-Reviews-Detroit_Zoo-Royal_Oak_Michigan.html,United States,Michigan (MI),Royal Oak,9:00 AM - 5:00 PM,"The Detroit Zoo has 125 acres of naturalistic habitats for more than 2,000 animals from anteaters to zebras and features award-winning attractions such as the National Amphibian Conservation Center, Great Apes of Harambee and Arctic Ring of Life. The Zoo’s newest attraction is the spectacular Polk Penguin Conservation Center, the largest facility for penguins in the world.","8450 W 10 Mile Rd, Royal Oak, MI 48067-3001",,"Jim Brady's Detroit,Ye Olde Saloon,Nello's Family Restaurant","Stagecrafters Baldwin Theatre,Motor City Gas,The Rust Belt Market",738,386,131,51,45,9,17
2703,2703, Tiger Mountain,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/46/20/88/view-of-mt-ranier-at.jpg?w=500&h=-1&s=1,4.5,81,https://www.tripadvisor.ca/Attraction_Review-g58528-d103589-Reviews-Tiger_Mountain-Issaquah_Washington.html,United States,Washington (WA),Issaquah,,Rough and rugged hiking trail best suited for those with some hiking experience.,"SE 79th St, Issaquah, WA 98027",,,"Twin Cedars Winery,Poo Poo Point - Chirico Trail,Village Theatre",45,28,6,2,0,-1,-1
2704,2704, Stony Man Mountain Hike,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/9c/2d/3f/beautiful-summit-views.jpg?w=500&h=400&s=1,5.0,475,https://www.tripadvisor.ca/Attraction_Review-g60964-d3157016-Reviews-Stony_Man_Mountain_Hike-Luray_Virginia.html,United States,Virginia (VA),Luray,,,See all,,,"Mary's Rock Summit Trail,Skyline Drive,Shenandoah National Park",382,87,6,0,1,-1,-1
2705,2705, Rock City,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/8a/db/04/rock-city.jpg?w=500&h=-1&s=1,4.5,"3,698",https://www.tripadvisor.ca/Attraction_Review-g35073-d105864-Reviews-Rock_City-Lookout_Mountain_Georgia.html,United States,Georgia (GA),Lookout Mountain,8:30 AM - 6:00 PM,"Located atop Lookout Mountain, Rock City is a true marvel of nature featuring massive ancient rock formations, gardens with over 400 native plant species, and breathtaking ""See 7 States"" panoramic views.","1400 Patten Rd, Lookout Mountain, GA 30750-2600",,"Cafe 7,Starbucks,Rock City's Fudge Kitchen","Rock City Gardens,Lookout Mountain,Point Park - Lookout Mountain Battlefields",2459,930,206,61,44,8,18
2706,2706, Galveston Island Visitors Center,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/89/c3/77/exterior-of-the-galveston.jpg?w=500&h=400&s=1,4.5,12,https://www.tripadvisor.ca/Attraction_Review-g1887325-d13817320-Reviews-Galveston_Island_Visitors_Center-Galveston_Island_Texas.html,United States,Texas (TX),Texas Gulf Coast,8:30 AM - 5:00 PM,,"2228 Mechanic St Chamber of Commerce, First Floor Lobby, Galveston Island, TX 77550-1592",,"Little Daddy's Gumbo Bar,Rudy & Paco Restaurant & Bar,La King's Confectionery","Galveston Island Visitor's Center,Big House Antiques,The Strand",9,1,1,0,1,8,17
2707,2707, Key West Lighthouse and Keepers Quarters Museum,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/55/6b/77/img-20180617-145142-843.jpg?w=500&h=-1&s=1,4.5,"2,107",https://www.tripadvisor.ca/Attraction_Review-g34345-d130312-Reviews-Key_West_Lighthouse_and_Keeper_s_Quarters_Museum-Key_West_Florida_Keys_Florida.html,United States,Florida (FL),Florida Keys,10:00 AM - 5:00 PM,"Operated by the Key West Art & Historical Society, the Keys oldest cultural non-profit. The mission of the Key West Art & Historical Society is to preserve the culture of the Florida Keys through exhibiting and displaying regional art, architecture and history for the purpose of educating the community and visiting public.","938 Whitehead St, Key West, FL 33040-7423",,"Key West Cuban Coffee shop,Kaya island Eats,Red Shoe Island Bistro","Key West Lighthouse Sunset Experience,Lofton B. Sands African-Bahamian Museum,The Ernest Hemingway Home and Museum",968,830,277,25,7,10,17
2708,2708, Billy Goat Trail,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/be/e3/7a/billy-goat-trail-at-c.jpg?w=500&h=400&s=1,4.5,261,https://www.tripadvisor.ca/Attraction_Review-g41328-d2469968-Reviews-Billy_Goat_Trail-Potomac_Montgomery_County_Maryland.html,United States,Maryland (MD),Montgomery County,,,"11710 MacArthur Blvd, Potomac, MD 20854-1659",,"Old Anglers Inn,Bollywood Bistro,Sweet Stuff","Great Falls Park,Great Falls Tavern Visitor Center,Wolf Trap National Park for the Performing Arts",208,44,5,3,1,-1,-1
2709,2709, Charleston Visitor Center,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/5c/47/a2/charleston-south-carolina.jpg?w=500&h=-1&s=1,4.5,"1,321",https://www.tripadvisor.ca/Attraction_Review-g54171-d143614-Reviews-Charleston_Visitor_Center-Charleston_South_Carolina.html,United States,South Carolina (SC),Coastal South Carolina,8:30 AM - 5:00 PM,"Top quality black car services for executives, luxury resorts and hotels, select weddings and events. Group transportation, trip planning and airport transfers.","375 Meeting St, Charleston, SC 29403-6238",,"Halls Chophouse,Jeni's Splendid Ice Creams,Stella's","Charleston Distillery Tours,Charleston Heritage,The Charleston Museum",820,357,93,31,20,8,17
2710,2710, Corvallis Farmers Market,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/1f/59/7c/we-ate-fresh-all-summer.jpg?w=500&h=-1&s=1,4.5,86,https://www.tripadvisor.ca/Attraction_Review-g51817-d1454931-Reviews-Corvallis_Farmers_Market-Corvallis_Oregon.html,United States,Oregon (OR),Corvallis,,"On Saturdays and Wednesdays from mid-April to late November, the Corvallis Farmers' Market fills the downtown Riverfront with the sights, scents and tastes of our agricultural bounty. Fruit, vegetables, herbs, eggs, honey, grains, nuts, meat, cut flowers and nursery plants all come farm direct to you from the producers in our Local Six counties. Enjoy baked goods and restaurant foods made with local ingredients while listening to live music and observing the locals in their native environment.",See all,,"Block 15 Brewery & Restaurant,del Alma,Wisecracks","Majestic Theater,Art in the Valley,Riverfront Commemorative Park",63,22,1,0,0,-1,-1
2711,2711, Tatanka Story of the Bison,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/58/e1/2b/tatanka-bison-hunt-sculpture.jpg?w=500&h=400&s=1,4.5,450,https://www.tripadvisor.ca/Attraction_Review-g54578-d2209699-Reviews-Tatanka_Story_of_the_Bison-Deadwood_South_Dakota.html,United States,South Dakota (SD),Deadwood,9:00 AM - 5:00 PM,,"1 mile north of Deadwood on US 85, Deadwood, SD 57732",,"Oggie's Sports Bar and Emporium,Deadwood Grille,Gold Nugget Buffet","Days of '76 Museum,Adams House,Adams Museum",267,110,39,19,15,9,17
2712,2712, Mark Twain Boyhood Home and Museum,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/da/da/9c/boyhood-home-and-whitewashed.jpg?w=500&h=-1&s=1,4.5,"1,033",https://www.tripadvisor.ca/Attraction_Review-g44460-d274333-Reviews-Mark_Twain_Boyhood_Home_and_Museum-Hannibal_Missouri.html,United States,Missouri (MO),Hannibal,9:00 AM - 5:00 PM,"Visit the Mark Twain Boyhood Home & Museum and learn how a small boy from Hannibal became America's most beloved author! Experience interactive exhibits, live Mark Twain performances, 15 original Norman Rockwell paintings, treasured Clemens family artifacts and Twain memorabilia. Visit the museums 5 historic properties and 2 interactive museums including The Mark Twain Boyhood Home & Museum, a National Historic Landmark. Don't sneak away from Hannibal until you've visited!","120 N Main St, Hannibal, MO 63401-3537",,"LaBinnah Bistro,Java Jive,The Brick Oven","Historic Downtown Hannibal,Bluff City Theater,Mrs Clemens Antique Mall",554,343,115,19,2,9,17
2713,2713, Island Queen Ferry,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/ce/0a/88/island-queen-ferry-to.jpg?w=500&h=400&s=1,4.5,931,https://www.tripadvisor.ca/Attraction_Review-g41565-d2067453-Reviews-Island_Queen_Ferry-Falmouth_Cape_Cod_Massachusetts.html,United States,Massachusetts (MA),Cape Cod,,"The Fun Way to Martha's Vineyard! BOOK ONLINE and sail away on the Island Queen from Falmouth, Cape Cod and you will experience Martha's Vineyard within just 35-minutes. Convenient parking just 200 yards from the dock. Enjoy our enclosed lounge, outside decks, full-service snack bar and our friendly crew! Daily sailings beginning at 9:00am from late May to mid October. Children ages 4 & under travel free! BOOK ONLINE in advance, to ensure availability of your desired sailing times!","75 Falmouth Heights Rd, Falmouth, MA 02540-3543",,"Windfall Market,Flying Bridge Restaurant,Paul's Pizza & Seafood","Aquatic Brewing,Falmouth Heights Beach,Shining Sea Bikeway",602,270,39,10,10,-1,-1
2714,2714, Stairway to Heaven Trail,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/66/c8/ed/stairway-to-heaven-trail.jpg?w=500&h=400&s=1,4.5,61,https://www.tripadvisor.ca/Attraction_Review-g46885-d8671189-Reviews-Stairway_to_Heaven_Trail-Vernon_New_Jersey.html,United States,New Jersey (NJ),Vernon,,,See all,,"Dairy Swirl,Pizza Station,Mixing Bowl Deli","Cava Winery & Vineyard,Mountain Creek Water Park,Wallkill River National Wildlife Refuge",44,15,0,1,1,-1,-1
2715,2715, Alaska State Museum,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/db/ee/7d/alaska-state-museum.jpg?w=500&h=-1&s=1,4.5,595,https://www.tripadvisor.ca/Attraction_Review-g31020-d105041-Reviews-Alaska_State_Museum-Juneau_Alaska.html,United States,Alaska (AK),Juneau,9:00 AM - 4:30 PM,"The Alaska State Museum is located at the Fr. Andrew P. Kashevaroff (APK) building in downtown Juneau. Visit us for a uniquely comprehensive view of Alaska’s history and diverse cultures including fine art, mining, fishing, forestry, tourism, Russia-America, and World War II. There is a room with a climb-aboard replica of an early sailing ship and fun activities for all ages. Museum admission is $14 for adults 19 to 64, $13 for seniors 65 and older, and youth up to 18 years old are not charged admission.","395 Whittier St 1st Floor, Juneau, AK 99801-1718",,"Sandpiper Cafe,Deckhand Dave's,The Rookery Cafe","Juneau Arts & Humanities,Aquileans,Juneau-Douglas City Museum",434,129,26,4,3,9,16
2716,2716, Carter House,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/03/03/b9/carter-house.jpg?w=500&h=-1&s=1,4.5,"1,369",https://www.tripadvisor.ca/Attraction_Review-g55055-d109140-Reviews-Carter_House-Franklin_Tennessee.html,United States,Tennessee (TN),Franklin,9:00 AM - 5:00 PM,"The Carter House was built around 1830 by Fountain Branch Carter. By the time of the Civil War it was a large agricultural operation. In the years leading up to the Civil War nearly thirty enslaved people lived and worked on the farm. The Carter home and property was consumed by the Battle of Franklin on November 30, 1864. The house served as headquarters for the United States Army during the battle. One of the Carter sons was mortally wounded during the terrible fighting and died in the house two days later. Sixty minute Classic house tours are offered as well as Battlefield, Slavery, and Extended tours.","1140 Columbia Ave, Franklin, TN 37064-3617",,"The Bunganut Pig Bar & Restaurant,Triple Crown Bakery,Merridee's Breadbasket","Lotz House Museum,Battle of Franklin - Civil War Museum,Downtown Franklin",1064,235,57,8,7,9,17
